@relation 'training_tutorial1-weka.filters.unsupervised.attribute.Remove-R23,25'

@attribute PosX_P numeric
@attribute PosY_P numeric
@attribute IsLegalNorth {0,1}
@attribute IsLegalEast {0,1}
@attribute IsLegalSouth {0,1}
@attribute IsLegalWest {0,1}
@attribute IsLegalStop {0,1}
@attribute PosX_G0 numeric
@attribute PosY_G0 numeric
@attribute PosX_G1 numeric
@attribute PosY_G1 numeric
@attribute PosX_G2 numeric
@attribute PosY_G2 numeric
@attribute PosX_G3 numeric
@attribute PosY_G3 numeric
@attribute Dis_G0 numeric
@attribute Dis_G1 numeric
@attribute Dis_G2 numeric
@attribute Dis_G3 numeric
@attribute Dis_Dot numeric
@attribute Dir_P {North,South,East,West,Stop}
@attribute Score numeric
@attribute Score2 numeric

@data
11,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,18,-1,North,339,337
11,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,17,-1,North,338,336
11,11,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,16,-1,North,337,335
11,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,-1,North,336,334
12,12,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,-1,East,335,333
13,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,-1,East,334,332
14,12,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,12,-1,East,333,331
15,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,11,-1,East,332,330
16,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,10,-1,East,331,329
17,12,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,330,328
17,11,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,South,329,327
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,South,328,326
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,327,325
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,326,324
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,325,323
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,324,322
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,323,321
23,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,322,320
24,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,East,321,319
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,East,320,318
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,319,317
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,318,316
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,317,315
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,316,314
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,315,313
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,314,312
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,313,311
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,312,310
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,311,309
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,310,308
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,309,307
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,308,306
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,307,305
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,306,304
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,305,303
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,304,302
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,303,301
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,302,300
18,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,12,-1,East,301,299
19,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,East,300,298
20,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,299,297
21,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,298,296
22,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,297,295
23,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,296,294
24,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,295,293
25,8,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,294,292
25,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,North,293,291
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,North,292,290
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,291,289
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,290,288
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,289,287
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,288,286
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,287,285
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,286,284
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,285,283
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,284,282
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,283,281
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,282,280
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,281,279
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,280,278
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,279,277
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,278,276
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,277,275
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,276,274
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,275,273
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,274,272
18,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,12,-1,East,273,271
19,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,East,272,270
20,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,271,269
21,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,270,268
22,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,269,267
23,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,268,266
24,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,267,265
25,8,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,266,264
25,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,North,265,263
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,North,264,262
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,263,261
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,262,260
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,261,259
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,260,258
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,259,257
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,258,256
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,257,255
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,256,254
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,255,253
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,254,252
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,253,251
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,252,250
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,251,249
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,250,248
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,249,247
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,248,246
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,247,245
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,246,244
18,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,12,-1,East,245,243
19,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,East,244,242
20,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,243,241
21,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,242,240
22,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,241,239
23,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,240,238
24,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,239,237
25,8,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,238,236
25,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,North,237,235
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,North,236,234
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,235,233
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,234,232
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,233,231
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,232,230
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,231,229
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,230,228
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,229,227
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,228,226
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,227,225
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,226,224
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,225,223
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,224,222
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,223,221
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,222,220
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,221,219
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,220,218
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,219,217
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,218,216
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,West,217,215
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,West,216,214
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,West,215,213
14,7,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,4,17,-1,South,214,212
14,6,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,-1,South,213,211
15,6,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,-1,East,212,410
16,6,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,-1,East,211,409
17,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,-1,East,410,408
18,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,-1,East,409,407
19,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,-1,East,408,406
20,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,-1,East,407,405
21,6,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,-1,East,406,404
22,6,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,-1,East,405,403
23,6,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,-1,East,404,402
24,6,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,East,403,401
25,6,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,East,402,400
25,7,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,401,399
25,8,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,North,400,398
25,9,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,North,399,397
25,10,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,North,398,396
25,11,0,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,-1,North,397,395
24,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,West,396,394
23,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,West,395,393
22,11,0,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,West,394,392
22,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,South,393,391
21,10,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,West,392,390
20,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,West,391,389
20,11,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,North,390,388
20,12,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,389,387
20,13,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,North,388,386
20,12,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,South,387,385
20,11,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,South,386,384
20,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,South,385,383
21,10,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,East,384,382
22,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,East,383,381
23,10,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,East,382,380
24,10,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,East,381,379
25,10,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,East,380,378
25,11,0,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,-1,North,379,377
24,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,West,378,376
23,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,West,377,375
22,11,0,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,West,376,374
22,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,South,375,373
21,10,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,West,374,372
20,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,West,373,371
20,11,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,North,372,370
20,12,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,371,369
20,13,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,North,370,368
20,14,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,369,367
20,15,1,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,North,368,366
21,15,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,East,367,365
22,15,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,East,366,364
23,15,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,East,365,363
12,10,1,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,7,Stop,0,198
13,10,1,1,1,1,1,5,5,5,12,13,6,13,12,13,10,4,2,6,East,-1,197
13,11,1,1,1,1,1,5,6,5,11,13,5,13,12,13,8,6,-1,7,North,198,196
13,10,1,1,1,1,1,5,7,5,12,14,5,7,1,11,10,6,-1,6,South,197,195
14,10,1,1,1,1,1,4,7,5,13,13,5,7,1,13,12,6,-1,5,East,196,194
14,9,1,1,1,1,1,3,7,4,13,13,4,7,1,13,14,6,-1,4,South,195,193
13,9,1,1,1,1,1,4,7,4,12,13,4,7,1,11,12,5,-1,5,West,194,192
13,8,1,1,1,1,1,4,6,5,12,14,4,7,1,11,12,5,-1,6,South,193,191
14,8,1,1,1,1,1,3,6,6,12,14,3,7,1,13,12,5,-1,5,East,192,190
14,7,1,1,1,1,1,2,6,5,12,14,4,7,1,13,14,3,-1,6,South,191,189
14,6,1,1,1,1,1,1,6,5,11,14,3,7,1,13,14,3,-1,7,South,190,188
14,5,1,1,1,1,1,1,5,5,11,15,3,7,1,13,15,3,-1,8,South,189,387
15,5,1,1,1,1,1,2,5,4,11,15,4,7,1,13,17,1,-1,7,East,188,386
15,4,1,1,1,1,1,2,6,4,12,5,1,7,1,15,19,-1,-1,8,South,387,385
16,4,1,1,1,1,1,2,5,3,12,5,1,7,1,15,21,-1,-1,7,East,386,384
16,5,1,1,1,1,1,3,5,3,13,5,1,7,1,13,21,-1,-1,6,North,385,383
15,5,1,1,1,1,1,3,4,2,13,5,1,7,1,13,21,-1,-1,7,West,384,382
14,5,1,1,1,1,1,3,4,2,14,5,1,7,1,12,21,-1,-1,8,West,383,381
13,5,1,1,1,1,1,3,4,2,14,5,1,7,1,11,20,-1,-1,9,West,382,380
12,5,1,1,1,1,1,2,4,2,14,5,1,7,1,11,19,-1,-1,10,West,381,379
11,5,1,1,1,1,1,3,4,3,14,5,1,7,1,9,17,-1,-1,11,West,380,378
10,5,1,1,1,1,1,3,4,4,14,5,1,7,1,8,15,-1,-1,12,West,379,377
9,5,1,1,1,1,1,3,5,4,13,5,1,7,1,6,13,-1,-1,13,West,378,376
8,5,1,1,1,1,1,3,6,4,13,5,1,7,1,6,12,-1,-1,14,West,377,375
7,5,1,1,1,1,1,3,7,4,12,5,1,7,1,6,10,-1,-1,15,West,376,374
6,5,1,1,1,1,1,4,7,4,13,5,1,7,1,4,10,-1,-1,16,West,375,373
5,5,1,1,1,1,1,4,6,3,13,5,1,7,1,2,10,-1,-1,17,West,374,572
4,5,1,1,1,1,1,4,6,3,14,5,1,7,1,1,10,-1,-1,18,West,373,571
4,6,1,1,1,1,1,1,1,3,13,5,1,7,1,-1,8,-1,-1,17,North,572,570
3,6,1,1,1,1,1,1,1,4,13,5,1,7,1,-1,8,-1,-1,18,West,571,569
3,7,1,1,1,1,1,1,1,4,12,5,1,7,1,-1,6,-1,-1,17,North,570,568
4,7,1,1,1,1,1,1,1,4,13,5,1,7,1,-1,6,-1,-1,16,East,569,567
4,8,1,1,1,1,1,1,1,4,13,5,1,7,1,-1,5,-1,-1,15,North,568,566
4,9,0,1,1,1,1,1,1,5,13,5,1,7,1,-1,5,-1,-1,14,North,567,565
5,9,0,1,1,1,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,East,566,564
6,9,1,1,1,1,1,1,1,5,13,5,1,7,1,-1,5,-1,-1,12,East,565,563
6,10,1,1,1,0,1,1,1,5,14,5,1,7,1,-1,5,-1,-1,13,North,564,562
6,11,1,1,1,1,1,1,1,5,13,5,1,7,1,-1,3,-1,-1,14,North,563,561
5,11,1,1,0,1,1,1,1,4,13,5,1,7,1,-1,3,-1,-1,15,West,562,560
4,11,1,1,0,1,1,1,1,4,14,5,1,7,1,-1,3,-1,-1,16,West,561,559
4,12,1,1,1,1,1,1,1,4,14,5,1,7,1,-1,2,-1,-1,17,North,560,558
4,13,1,1,1,1,1,1,1,5,14,5,1,7,1,-1,2,-1,-1,18,North,559,557
5,13,1,1,1,1,1,1,1,4,14,5,1,7,1,-1,2,-1,-1,17,East,558,556
5,14,0,1,1,1,1,1,1,4,13,5,1,7,1,-1,2,-1,-1,18,North,557,555
6,14,0,1,1,1,1,1,1,4,13,5,1,7,1,-1,3,-1,-1,17,East,556,554
6,13,1,1,1,1,1,1,1,4,14,5,1,7,1,-1,3,-1,-1,16,South,555,553
4,12,0,1,1,1,1,9,3,11,7,19,12,22,9,14,12,15,21,2,Stop,0,-2
5,12,0,1,1,1,1,9,4,12,7,20,12,22,9,12,12,15,21,1,East,-1,97
6,12,0,1,1,1,1,10,4,13,7,19,12,22,8,12,12,13,21,1,East,-2,196
7,12,0,1,1,1,1,11,4,13,8,20,12,22,7,12,10,13,19,1,East,97,295
8,12,0,1,1,1,1,10,4,13,9,21,12,22,8,10,8,13,18,1,East,196,394
9,12,0,1,1,1,1,10,3,12,9,21,12,22,8,10,6,12,16,1,East,295,393
10,12,0,1,1,1,1,11,3,11,9,22,12,22,9,10,4,12,16,1,East,394,492
11,12,0,1,1,1,1,11,3,11,10,21,12,23,9,9,2,10,15,1,East,393,791
11,11,1,1,1,1,1,10,3,11,10,22,12,23,9,9,1,12,13,1,South,492,890
11,10,1,1,1,1,1,9,3,3,1,21,12,23,10,9,-1,12,13,1,South,791,889
10,10,1,1,1,1,1,8,3,3,1,21,11,23,9,9,-1,12,15,1,West,890,988
9,10,1,1,1,1,1,9,3,3,1,21,10,23,8,7,-1,12,16,1,West,889,987
9,9,1,1,1,1,1,9,4,3,1,20,10,23,8,5,-1,12,16,1,South,988,986
9,8,1,1,1,1,1,9,3,3,1,19,10,23,7,5,-1,12,15,1,South,987,1085
9,7,1,1,1,1,1,10,3,3,1,19,10,23,7,5,-1,13,15,1,South,986,1184
10,7,1,1,1,1,1,9,3,3,1,18,10,23,8,5,-1,11,14,1,East,1085,1283
10,6,1,1,1,1,1,8,3,3,1,18,11,23,8,5,-1,13,15,1,South,1184,1382
9,6,1,1,1,1,1,8,4,3,1,17,11,23,8,3,-1,13,16,1,West,1283,1581
8,6,1,1,1,1,1,8,4,3,1,18,11,23,8,2,-1,15,16,1,West,1382,1680
8,5,1,1,1,1,1,1,1,3,1,18,10,22,8,-1,-1,15,18,1,South,1581,1779
7,5,1,1,1,1,1,1,1,3,1,18,10,23,8,-1,-1,16,20,1,West,1680,1778
7,6,1,1,1,1,1,1,1,3,1,18,10,23,9,-1,-1,15,19,1,North,1779,1777
8,6,1,1,1,1,1,1,1,3,1,18,9,23,9,-1,-1,13,18,2,East,1778,1776
9,6,1,1,1,1,1,1,1,3,1,17,9,23,9,-1,-1,11,16,2,East,1777,1775
10,6,1,1,1,1,1,1,1,3,1,17,10,23,8,-1,-1,11,16,1,East,1776,1774
11,6,1,1,1,1,1,1,1,3,1,18,10,23,9,-1,-1,11,14,1,East,1775,1773
12,6,1,1,1,1,1,1,1,3,1,17,10,22,9,-1,-1,9,14,1,East,1774,1772
13,6,1,1,1,1,1,1,1,3,1,17,10,22,10,-1,-1,8,12,2,East,1773,1771
14,6,1,1,1,1,1,1,1,3,1,16,10,22,9,-1,-1,6,10,2,East,1772,1770
15,6,1,1,1,1,1,1,1,3,1,16,9,22,8,-1,-1,4,8,1,East,1771,1869
16,6,1,1,1,1,1,1,1,3,1,16,8,21,8,-1,-1,2,7,1,East,1770,1968
16,7,1,1,1,1,1,1,1,3,1,16,9,21,8,-1,-1,2,7,1,North,1869,2167
16,8,1,1,1,1,1,1,1,3,1,16,10,22,8,-1,-1,2,5,1,North,1968,2166
16,9,1,1,1,1,1,1,1,3,1,5,1,21,8,-1,-1,-1,5,1,North,2167,2165
15,9,1,1,1,1,1,1,1,3,1,5,1,21,9,-1,-1,-1,7,1,West,2166,2264
16,9,1,1,1,1,1,1,1,3,1,5,1,21,8,-1,-1,-1,7,1,East,2165,2363
17,9,1,1,1,1,1,1,1,3,1,5,1,21,7,-1,-1,-1,5,1,East,2264,2462
18,9,1,1,1,1,1,1,1,3,1,5,1,20,7,-1,-1,-1,5,1,East,2363,2561
19,9,1,1,1,1,1,1,1,3,1,5,1,21,7,-1,-1,-1,3,1,East,2462,2660
20,9,1,1,1,1,1,1,1,3,1,5,1,20,7,-1,-1,-1,3,1,East,2561,2659
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,1,Stop,0,98
8,3,0,1,0,1,1,3,5,8,7,10,7,18,11,7,4,6,17,1,West,99,197
9,3,0,1,0,1,1,4,5,8,7,10,8,18,10,7,5,6,16,1,East,98,296
10,3,0,1,0,1,1,5,5,9,7,10,9,18,10,7,5,6,15,1,East,197,395
11,3,0,1,0,1,1,6,5,9,7,11,9,18,10,7,6,6,14,1,East,296,494
12,3,0,1,0,1,1,5,5,10,7,12,9,18,10,9,6,6,14,1,East,395,593
13,3,1,0,0,1,1,4,5,10,7,13,9,18,11,11,7,6,13,1,East,494,692
13,4,1,0,1,0,1,4,5,10,7,13,8,18,11,10,6,4,12,1,North,593,791
13,5,1,1,1,1,1,4,4,10,8,13,9,18,11,10,6,4,10,1,North,692,890
13,6,1,0,1,0,1,4,5,9,8,13,8,17,11,10,6,2,8,1,North,791,1189
13,7,1,1,1,0,1,4,4,9,7,13,8,16,11,12,4,1,7,1,North,890,1188
13,8,1,0,1,0,1,4,5,9,8,5,1,16,11,12,4,-1,7,1,North,1189,1187
13,7,1,1,1,0,1,4,5,10,8,5,1,17,11,11,4,-1,7,1,South,1188,1186
13,6,1,0,1,0,1,4,4,10,7,5,1,16,11,11,4,-1,7,2,South,1187,1285
13,5,1,1,1,1,1,4,4,11,7,5,1,15,11,10,4,-1,8,1,South,1186,1384
12,5,0,1,0,1,1,4,3,10,7,5,1,15,11,10,4,-1,8,1,West,1285,1483
11,5,0,1,0,1,1,3,3,11,7,5,1,15,10,10,2,-1,8,1,West,1384,1582
