@relation training_tutorial1-weka.filters.unsupervised.attribute.Remove-R23-24

@attribute PosX_P numeric
@attribute PosY_P numeric
@attribute IsLegalNorth {0,1}
@attribute IsLegalEast {0,1}
@attribute IsLegalSouth {0,1}
@attribute IsLegalWest {0,1}
@attribute IsLegalStop {0,1}
@attribute PosX_G0 numeric
@attribute PosY_G0 numeric
@attribute PosX_G1 numeric
@attribute PosY_G1 numeric
@attribute PosX_G2 numeric
@attribute PosY_G2 numeric
@attribute PosX_G3 numeric
@attribute PosY_G3 numeric
@attribute Dis_G0 numeric
@attribute Dis_G1 numeric
@attribute Dis_G2 numeric
@attribute Dis_G3 numeric
@attribute Dis_Dot numeric
@attribute Dir_P {North,South,East,West,Stop}
@attribute Score numeric
@attribute Score3 numeric

@data
11,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,18,-1,North,339,336
11,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,17,-1,North,338,335
11,11,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,16,-1,North,337,334
11,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,-1,North,336,333
12,12,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,-1,East,335,332
13,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,-1,East,334,331
14,12,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,12,-1,East,333,330
15,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,11,-1,East,332,329
16,12,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,10,-1,East,331,328
17,12,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,330,327
17,11,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,South,329,326
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,South,328,325
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,327,324
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,326,323
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,325,322
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,324,321
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,323,320
23,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,322,319
24,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,East,321,318
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,East,320,317
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,319,316
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,318,315
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,317,314
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,316,313
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,315,312
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,314,311
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,313,310
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,312,309
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,311,308
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,310,307
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,309,306
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,308,305
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,307,304
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,306,303
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,305,302
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,304,301
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,303,300
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,302,299
18,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,12,-1,East,301,298
19,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,East,300,297
20,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,299,296
21,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,298,295
22,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,297,294
23,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,296,293
24,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,295,292
25,8,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,294,291
25,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,North,293,290
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,North,292,289
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,291,288
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,290,287
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,289,286
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,288,285
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,287,284
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,286,283
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,285,282
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,284,281
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,283,280
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,282,279
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,281,278
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,280,277
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,279,276
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,278,275
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,277,274
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,276,273
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,275,272
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,274,271
18,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,12,-1,East,273,270
19,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,East,272,269
20,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,271,268
21,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,270,267
22,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,269,266
23,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,268,265
24,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,267,264
25,8,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,266,263
25,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,North,265,262
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,North,264,261
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,263,260
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,262,259
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,261,258
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,260,257
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,259,256
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,258,255
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,257,254
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,256,253
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,255,252
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,254,251
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,253,250
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,252,249
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,251,248
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,250,247
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,249,246
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,248,245
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,247,244
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,246,243
18,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,12,-1,East,245,242
19,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,East,244,241
20,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,East,243,240
21,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,East,242,239
22,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,East,241,238
23,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,East,240,237
24,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,East,239,236
25,8,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,East,238,235
25,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,North,237,234
25,10,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,North,236,233
25,11,0,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,13,2,-1,North,235,232
24,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,3,-1,West,234,231
23,11,0,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,11,4,-1,West,233,230
22,11,0,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,5,-1,West,232,229
22,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,6,-1,South,231,228
21,10,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,8,7,-1,West,230,227
20,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,7,8,-1,West,229,226
19,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,-1,West,228,225
18,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,-1,West,227,224
17,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,-1,West,226,223
16,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,-1,West,225,222
15,10,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,-1,West,224,221
14,10,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,-1,West,223,220
14,9,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,15,-1,South,222,219
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,South,221,218
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,East,220,217
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,East,219,216
17,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,-1,East,218,215
16,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,-1,West,217,214
15,8,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,-1,West,216,213
14,8,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,-1,West,215,212
14,7,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,4,17,-1,South,214,211
14,6,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,-1,South,213,410
15,6,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,-1,East,212,409
16,6,0,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,-1,East,211,408
17,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,-1,East,410,407
18,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,-1,East,409,406
19,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,-1,East,408,405
20,6,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,-1,East,407,404
21,6,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,-1,East,406,403
22,6,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,-1,East,405,402
23,6,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,-1,East,404,401
24,6,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,East,403,400
25,6,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,East,402,399
25,7,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,401,398
25,8,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,North,400,397
25,9,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,North,399,396
25,10,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,North,398,395
25,11,0,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,-1,North,397,394
24,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,West,396,393
23,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,West,395,392
22,11,0,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,West,394,391
22,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,South,393,390
21,10,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,West,392,389
20,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,West,391,388
20,11,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,North,390,387
20,12,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,389,386
20,13,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,North,388,385
20,12,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,South,387,384
20,11,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,South,386,383
20,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,South,385,382
21,10,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,East,384,381
22,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,East,383,380
23,10,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,East,382,379
24,10,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,East,381,378
25,10,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,East,380,377
25,11,0,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,-1,North,379,376
24,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,-1,West,378,375
23,11,0,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,West,377,374
22,11,0,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,West,376,373
22,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,South,375,372
21,10,0,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,West,374,371
20,10,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,-1,West,373,370
20,11,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,North,372,369
20,12,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,371,368
20,13,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,North,370,367
20,14,1,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,North,369,366
20,15,1,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,-1,North,368,365
21,15,1,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,-1,East,367,364
22,15,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,-1,East,366,363
23,15,1,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,-1,East,365,362
12,10,1,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,7,Stop,0,197
13,10,1,1,1,1,1,5,5,5,12,13,6,13,12,13,10,4,2,6,East,-1,196
13,11,1,1,1,1,1,5,6,5,11,13,5,13,12,13,8,6,-1,7,North,198,195
13,10,1,1,1,1,1,5,7,5,12,14,5,7,1,11,10,6,-1,6,South,197,194
14,10,1,1,1,1,1,4,7,5,13,13,5,7,1,13,12,6,-1,5,East,196,193
14,9,1,1,1,1,1,3,7,4,13,13,4,7,1,13,14,6,-1,4,South,195,192
13,9,1,1,1,1,1,4,7,4,12,13,4,7,1,11,12,5,-1,5,West,194,191
13,8,1,1,1,1,1,4,6,5,12,14,4,7,1,11,12,5,-1,6,South,193,190
14,8,1,1,1,1,1,3,6,6,12,14,3,7,1,13,12,5,-1,5,East,192,189
14,7,1,1,1,1,1,2,6,5,12,14,4,7,1,13,14,3,-1,6,South,191,188
14,6,1,1,1,1,1,1,6,5,11,14,3,7,1,13,14,3,-1,7,South,190,387
14,5,1,1,1,1,1,1,5,5,11,15,3,7,1,13,15,3,-1,8,South,189,386
15,5,1,1,1,1,1,2,5,4,11,15,4,7,1,13,17,1,-1,7,East,188,385
15,4,1,1,1,1,1,2,6,4,12,5,1,7,1,15,19,-1,-1,8,South,387,384
16,4,1,1,1,1,1,2,5,3,12,5,1,7,1,15,21,-1,-1,7,East,386,383
16,5,1,1,1,1,1,3,5,3,13,5,1,7,1,13,21,-1,-1,6,North,385,382
15,5,1,1,1,1,1,3,4,2,13,5,1,7,1,13,21,-1,-1,7,West,384,381
14,5,1,1,1,1,1,3,4,2,14,5,1,7,1,12,21,-1,-1,8,West,383,380
13,5,1,1,1,1,1,3,4,2,14,5,1,7,1,11,20,-1,-1,9,West,382,379
12,5,1,1,1,1,1,2,4,2,14,5,1,7,1,11,19,-1,-1,10,West,381,378
11,5,1,1,1,1,1,3,4,3,14,5,1,7,1,9,17,-1,-1,11,West,380,377
10,5,1,1,1,1,1,3,4,4,14,5,1,7,1,8,15,-1,-1,12,West,379,376
9,5,1,1,1,1,1,3,5,4,13,5,1,7,1,6,13,-1,-1,13,West,378,375
8,5,1,1,1,1,1,3,6,4,13,5,1,7,1,6,12,-1,-1,14,West,377,374
7,5,1,1,1,1,1,3,7,4,12,5,1,7,1,6,10,-1,-1,15,West,376,373
6,5,1,1,1,1,1,4,7,4,13,5,1,7,1,4,10,-1,-1,16,West,375,572
5,5,1,1,1,1,1,4,6,3,13,5,1,7,1,2,10,-1,-1,17,West,374,571
4,5,1,1,1,1,1,4,6,3,14,5,1,7,1,1,10,-1,-1,18,West,373,570
4,6,1,1,1,1,1,1,1,3,13,5,1,7,1,-1,8,-1,-1,17,North,572,569
3,6,1,1,1,1,1,1,1,4,13,5,1,7,1,-1,8,-1,-1,18,West,571,568
3,7,1,1,1,1,1,1,1,4,12,5,1,7,1,-1,6,-1,-1,17,North,570,567
4,7,1,1,1,1,1,1,1,4,13,5,1,7,1,-1,6,-1,-1,16,East,569,566
4,8,1,1,1,1,1,1,1,4,13,5,1,7,1,-1,5,-1,-1,15,North,568,565
4,9,0,1,1,1,1,1,1,5,13,5,1,7,1,-1,5,-1,-1,14,North,567,564
5,9,0,1,1,1,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,East,566,563
6,9,1,1,1,1,1,1,1,5,13,5,1,7,1,-1,5,-1,-1,12,East,565,562
6,10,1,1,1,0,1,1,1,5,14,5,1,7,1,-1,5,-1,-1,13,North,564,561
6,11,1,1,1,1,1,1,1,5,13,5,1,7,1,-1,3,-1,-1,14,North,563,560
5,11,1,1,0,1,1,1,1,4,13,5,1,7,1,-1,3,-1,-1,15,West,562,559
4,11,1,1,0,1,1,1,1,4,14,5,1,7,1,-1,3,-1,-1,16,West,561,558
4,12,1,1,1,1,1,1,1,4,14,5,1,7,1,-1,2,-1,-1,17,North,560,557
4,13,1,1,1,1,1,1,1,5,14,5,1,7,1,-1,2,-1,-1,18,North,559,556
5,13,1,1,1,1,1,1,1,4,14,5,1,7,1,-1,2,-1,-1,17,East,558,555
5,14,0,1,1,1,1,1,1,4,13,5,1,7,1,-1,2,-1,-1,18,North,557,554
6,14,0,1,1,1,1,1,1,4,13,5,1,7,1,-1,3,-1,-1,17,East,556,553
6,13,1,1,1,1,1,1,1,4,14,5,1,7,1,-1,3,-1,-1,16,South,555,552
4,12,0,1,1,1,1,9,3,11,7,19,12,22,9,14,12,15,21,2,Stop,0,97
5,12,0,1,1,1,1,9,4,12,7,20,12,22,9,12,12,15,21,1,East,-1,196
6,12,0,1,1,1,1,10,4,13,7,19,12,22,8,12,12,13,21,1,East,-2,295
7,12,0,1,1,1,1,11,4,13,8,20,12,22,7,12,10,13,19,1,East,97,394
8,12,0,1,1,1,1,10,4,13,9,21,12,22,8,10,8,13,18,1,East,196,393
9,12,0,1,1,1,1,10,3,12,9,21,12,22,8,10,6,12,16,1,East,295,492
10,12,0,1,1,1,1,11,3,11,9,22,12,22,9,10,4,12,16,1,East,394,791
11,12,0,1,1,1,1,11,3,11,10,21,12,23,9,9,2,10,15,1,East,393,890
11,11,1,1,1,1,1,10,3,11,10,22,12,23,9,9,1,12,13,1,South,492,889
11,10,1,1,1,1,1,9,3,3,1,21,12,23,10,9,-1,12,13,1,South,791,988
10,10,1,1,1,1,1,8,3,3,1,21,11,23,9,9,-1,12,15,1,West,890,987
9,10,1,1,1,1,1,9,3,3,1,21,10,23,8,7,-1,12,16,1,West,889,986
9,9,1,1,1,1,1,9,4,3,1,20,10,23,8,5,-1,12,16,1,South,988,1085
9,8,1,1,1,1,1,9,3,3,1,19,10,23,7,5,-1,12,15,1,South,987,1184
9,7,1,1,1,1,1,10,3,3,1,19,10,23,7,5,-1,13,15,1,South,986,1283
10,7,1,1,1,1,1,9,3,3,1,18,10,23,8,5,-1,11,14,1,East,1085,1382
10,6,1,1,1,1,1,8,3,3,1,18,11,23,8,5,-1,13,15,1,South,1184,1581
9,6,1,1,1,1,1,8,4,3,1,17,11,23,8,3,-1,13,16,1,West,1283,1680
8,6,1,1,1,1,1,8,4,3,1,18,11,23,8,2,-1,15,16,1,West,1382,1779
8,5,1,1,1,1,1,1,1,3,1,18,10,22,8,-1,-1,15,18,1,South,1581,1778
7,5,1,1,1,1,1,1,1,3,1,18,10,23,8,-1,-1,16,20,1,West,1680,1777
7,6,1,1,1,1,1,1,1,3,1,18,10,23,9,-1,-1,15,19,1,North,1779,1776
8,6,1,1,1,1,1,1,1,3,1,18,9,23,9,-1,-1,13,18,2,East,1778,1775
9,6,1,1,1,1,1,1,1,3,1,17,9,23,9,-1,-1,11,16,2,East,1777,1774
10,6,1,1,1,1,1,1,1,3,1,17,10,23,8,-1,-1,11,16,1,East,1776,1773
11,6,1,1,1,1,1,1,1,3,1,18,10,23,9,-1,-1,11,14,1,East,1775,1772
12,6,1,1,1,1,1,1,1,3,1,17,10,22,9,-1,-1,9,14,1,East,1774,1771
13,6,1,1,1,1,1,1,1,3,1,17,10,22,10,-1,-1,8,12,2,East,1773,1770
14,6,1,1,1,1,1,1,1,3,1,16,10,22,9,-1,-1,6,10,2,East,1772,1869
15,6,1,1,1,1,1,1,1,3,1,16,9,22,8,-1,-1,4,8,1,East,1771,1968
16,6,1,1,1,1,1,1,1,3,1,16,8,21,8,-1,-1,2,7,1,East,1770,2167
16,7,1,1,1,1,1,1,1,3,1,16,9,21,8,-1,-1,2,7,1,North,1869,2166
16,8,1,1,1,1,1,1,1,3,1,16,10,22,8,-1,-1,2,5,1,North,1968,2165
16,9,1,1,1,1,1,1,1,3,1,5,1,21,8,-1,-1,-1,5,1,North,2167,2264
15,9,1,1,1,1,1,1,1,3,1,5,1,21,9,-1,-1,-1,7,1,West,2166,2363
16,9,1,1,1,1,1,1,1,3,1,5,1,21,8,-1,-1,-1,7,1,East,2165,2462
17,9,1,1,1,1,1,1,1,3,1,5,1,21,7,-1,-1,-1,5,1,East,2264,2561
18,9,1,1,1,1,1,1,1,3,1,5,1,20,7,-1,-1,-1,5,1,East,2363,2660
19,9,1,1,1,1,1,1,1,3,1,5,1,21,7,-1,-1,-1,3,1,East,2462,2659
20,9,1,1,1,1,1,1,1,3,1,5,1,20,7,-1,-1,-1,3,1,East,2561,2658
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,1,Stop,0,197
8,3,0,1,0,1,1,3,5,8,7,10,7,18,11,7,4,6,17,1,West,99,296
9,3,0,1,0,1,1,4,5,8,7,10,8,18,10,7,5,6,16,1,East,98,395
10,3,0,1,0,1,1,5,5,9,7,10,9,18,10,7,5,6,15,1,East,197,494
11,3,0,1,0,1,1,6,5,9,7,11,9,18,10,7,6,6,14,1,East,296,593
12,3,0,1,0,1,1,5,5,10,7,12,9,18,10,9,6,6,14,1,East,395,692
13,3,1,0,0,1,1,4,5,10,7,13,9,18,11,11,7,6,13,1,East,494,791
13,4,1,0,1,0,1,4,5,10,7,13,8,18,11,10,6,4,12,1,North,593,890
13,5,1,1,1,1,1,4,4,10,8,13,9,18,11,10,6,4,10,1,North,692,1189
13,6,1,0,1,0,1,4,5,9,8,13,8,17,11,10,6,2,8,1,North,791,1188
13,7,1,1,1,0,1,4,4,9,7,13,8,16,11,12,4,1,7,1,North,890,1187
13,8,1,0,1,0,1,4,5,9,8,5,1,16,11,12,4,-1,7,1,North,1189,1186
13,7,1,1,1,0,1,4,5,10,8,5,1,17,11,11,4,-1,7,1,South,1188,1285
13,6,1,0,1,0,1,4,4,10,7,5,1,16,11,11,4,-1,7,2,South,1187,1384
13,5,1,1,1,1,1,4,4,11,7,5,1,15,11,10,4,-1,8,1,South,1186,1483
12,5,0,1,0,1,1,4,3,10,7,5,1,15,11,10,4,-1,8,1,West,1285,1582
11,5,0,1,0,1,1,3,3,11,7,5,1,15,10,10,2,-1,8,1,West,1384,1681
